P.S. #91 Build Academy School,340 Fougeron Street,Buffalo
P.S. #93 Southside Academy,430 Southside Parkway,Buffalo
P.S. #94 West Hertel Academy School,489 Hertel Avenue,Buffalo
P.S. #95 Waterfront School,95 Fourth Street,Buffalo
P.S. #97 Harvey Austin School,1405 Sycamore Street,Buffalo
P.S. #99 Stan Makowski School,1095 Jefferson Avenue,Buffalo
P.S. #OTC,2495 Main Street,Buffalo
P.S.# 53,329 Roehrer Avenue,Buffalo
P.S.#192 Performing Arts School,450 Masten Avenue,Buffalo
P.S.#205 Riverside High School,51 Ontario Street,Buffalo
P.S.#206 South Park High School,150 Southside Parkway,Buffalo
P.S.#304 Hutch Tech High School,256 South Elmwood Avenue,Buffalo
P.S.#66 North Park Academy,780 Parkside Avenue,Buffalo
P.S.#76 Herman Badillo Academy,300 South Elmwood Avenue,Buffalo
P.S.#81,140 Tacoma Avenue,Buffalo
P.S.#82 Early Childhood School,230 Easton Avenue,Buffalo
Q,44 Allen Street,Buffalo
R & L Lounge,23 Mills Street,Buffalo
Rachel's Mediterranean,235 Delaware Avenue,Buffalo
Raclettes,537 Main Street,Buffalo
Rainbow Deli,403 Main Street,Buffalo
Rakhapura Mutee and Sushi West Side Bazaar,25 Grant Street,Buffalo
Rancho's Latin Food,1516 Niagara Street,Buffalo
Rand Building Cafe,14 Lafayette Square,Buffalo
Rasta-Rant,3104 Main Street,Buffalo
Raw is Life,1238 Walden Avenue,Buffalo
Recckio's Lanes Bar,2426 South Park Avenue,Buffalo
Red Lobster #0307,4010 Maple Road,Buffalo
Regal Cinemas Elmwood-#341,2001 Elmwood Avenue,Buffalo
Remy's Deli,290 Main Street,Buffalo
Resurgence Brewing,1250 Niagara Street,Buffalo
Rhythms,1380 Jefferson Avenue,Buffalo
Richmond-Summer Center (018),337 Summer Street,Buffalo
Richmond Manor Kitchen,266 Richmond Avenue,Buffalo
Rick's Steakhouse,2870 Bailey Avenue,Buffalo
Rico's Pincho Place,51 Colonial Circle,Buffalo
Risa's Restaurant,285 Delaware Avenue Suite 110,Buffalo
Riverside Cafe,800 Tonawanda Street,Buffalo
Riverside Park Concessions,Riverside Park Bakewell Rink,Buffalo
Riverside Park Inn of Tonawanda,1160 Tonawanda Street,Buffalo
Riverside Riverrock Baseball Concession,Riverside Park (Baby Pool),Buffalo
Rohall's Corner,540 Amherst Street,Buffalo
Rolack Seafood,571 William Street,Buffalo
Rolling Dog Cart #1,2 Blossom Street,Buffalo
Rolling Dog Cart #2,2 Blossom Street,Buffalo
Rolling Dog Cart #3,2 Blossom Street,Buffalo
Rolling Dog Carts Commissary,2 Blossom Street,Buffalo
Rolling Joe Cafe,399 Woodward Avenue,Buffalo
Roly Poly,846 Main Street,Buffalo
Romeos Bakery Cafe Inc,1292-96 Hertel Avenue,Buffalo
Roof Tops Bar and Grill,84 Reiman Street,Buffalo
Room For Dessert,One Symphony Circle,Buffalo
Rosalind's Catering,281 Tacoma Avenue,Buffalo
Rotary Rink Concession Counter,40 Fountain Plaza,Buffalo
Route 24 Wings & Things mobile unit,2946 Bailey Avenue,Buffalo
Roux Soup Bar and Cafe,1 News Plaza,Buffalo
Roy's,875 Bailey Avenue,Buffalo
Rue Franklin,341 Franklin Street,Buffalo
Saddle Up Saloon,55 Hubbard Street,Buffalo
Saigon Bangkok Restaurant,512 Niagara Falls Boulevard,Buffalo
Saigon Cafe Restaurant,520 Elmwood Avenue,Buffalo
Salem Lutheran Church,10 McClellan Circle,Buffalo
Salsarita's Fresh Cantina,110 West Chippewa Street,Buffalo
Salsarita's Fresh Cantina Catering,110 W. Chippewa ST,Buffalo
Salumeria Belsito,1368 Hertel Avenue,Buffalo
Salvation Army-Community Center,970 Main Street,Buffalo
Salvation Army-Golden Age Center,960 Main Street,Buffalo
Salvation Army - Citadel Corp.,960 Main Street,Buffalo
Sanitas,1194 Lovejoy Street,Buffalo
Santasiero's,1329 Niagara Street,Buffalo
SATO,739 Elmwood Avenue,Buffalo
Sato Ramen,3268 Main Street,Buffalo
Savoy,149 Elmwood Avenue,Buffalo
Sazor Criollo,270 Hudson Street,Buffalo
Scarlet Ibis,346 Connecticut Street,Buffalo
Schiller Park Senior Center 022,2057 Genesee Street,Buffalo
School For Applied Tech.-Elem.,2303 Kenmore Avenue,Buffalo
Science Hall Cafe,1901 Main Street,Buffalo
Science Hall Catering,1901 Main Street,Buffalo
Seabar,475 Ellicott Street,Buffalo
Seneca Babcock Community Center (087),1168 Seneca Street,Buffalo
Seneca Red Hots,2449 Seneca Street,Buffalo
Shadow Lounge & Restaurant,1504 Hertel Avenue,Buffalo
Angola's China Kitchen,167 North Main Street,Angola
Angola Moose Lodge #1614,159 North Main Street,Angola
Angola Taste Of The Midway,97 North Main Street,Angola
A.J. Schmidt Elementary School,9455 Lake Shore Road,Angola
Beachside Grill,8461 Lake Shore Road,Angola
Carvel/Auntie Anne's,447 Inwood Avenue,Angola
Cinnabon,447 Inwood Avenue,Angola
Cradle Beach Resort Food Service,8038 Old Lake Shore Road,Angola
Dan's Restaurant,69 North Main Street,Angola
Desperados Barbecue & Catering,29 Commercial Street,Angola
Erie 2 Chaut-Catt Boces,8685 Erie Road,Angola
Evans Center Volunteer Fire Company,8298 Erie Road,Angola
Fontana's Catering,515 Herr Road,Angola
Joker's Bar and Grill,9632 Erie Road,Angola
Jovial II,9320 Erie Road,Angola
Lake Erie Beach Volunteer Fire Co.,9483 Lake Shore Road,Angola
Lake Shore Central High School,959 Beach Road,Angola
Lake Shore Middle School,8855 Erie Road,Angola
Maria's Pizzeria,9120 Erie Road,Angola
McDonald's NY Thruway Eastbound,447 Inwood Avenue,Angola
Moe's Southwest Grill,447 Inwood Avenue,Angola
Most Precious Blood Parish Center,17 Prospect Street,Angola
New Angola Theater,72 North Main Street,Angola
Overseas Veterans Of Evans,8989 Erie Road,Angola
Pat's Pizzeria,9542 Lake Shore Road,Angola
Paulette's Blue Collar Inn,459 Herr Road,Angola
Pioneer Camp and Retreat Center Food Service,9324 Lake Shore Road,Angola
Sandellas,447 Inwood Avenue,Angola
Subway,447 Inwood Avenue,Angola
Tim Hortons,8645 Erie Road,Angola
Tredo's Pizzeria,8746 Erie Road,Angola
Tropical Ice,589 Kennedy Road,Angola
Tropical Ice Commissary,589 Kennedy Road,Angola
Unique Sweets Cake Shop,58 North Main Street,Angola
Bryce's Ice Cream I,4341 Wilson-Burt Road,Wilson
Bryce's Ice Cream II,4341 Wilson-Burt Road,Wilson
Aurora Waldorf School,525 West Falls Road,West Falls
Hotel West Falls & Dog Bar,1913 Davis Road,West Falls
Rolf's Bread,525 West Falls Road,West Falls
St. Paul's Lutheran Church,53 West Falls Road,West Falls
2 Forks Up,3175 Millersport Highway,Amherst
80 China Cafe,1280  Sweet Home Road Ste 102,Amherst
Adam's Rib,4517 Main Street,Amherst
All Juiced Up,3040 Sheridan Drive,Amherst
Alternative Brews,3488 Sheridan Drive,Amherst
AMC Theatres Maple Ridge 8,4276 Maple Road Suite C,Amherst
Amherst Homewood Suites Food Service,1138 Millersport Highway,Amherst
Amherst Middle School,55 Kings Highway,Amherst
Amherst Pizza & Ale House,55 Crosspoint Parkway,Amherst
Amherst Senior High School,4301 Main Street,Amherst
Amherst Theatre,3500 Main Street,Amherst
Amherst Turfside Sportplex,3820 Ridge Lea Road,Amherst
Anderson's Frozen Custard,2369 Niagara Falls Boulevard,Amherst
Anita's Scoops,5 Lincoln Road,Amherst
Applebee's Neighborhood Grill,1641 Niagara Falls Boulevard,Amherst
Arby's,1395 Niagara Falls Boulevard,Amherst
Arby's Restaurant,2945 Niagara Falls Boulevard,Amherst
Asbury Pointe,50 Stahl Road,Amherst
Audubon North Beef & Keg,3050 Sweet Home Road,Amherst
Auntie Anne's Soft Pretzel Kiosk NY 159,730 Alberta Drive,Amherst
Auntie Anne's Soft Pretzels NY 132,730 Alberta Drive,Amherst
Average Joe's,2350 Sweet Home Road,Amherst
Banchetti Inc,550 North French Road,Amherst
Barnes & Noble Cafe,1565 Niagara Falls Boulevard,Amherst
Besta Pizza,2343 Millersport Highway,Amherst
Bing's Eating & Drinking,1952 Kensington Avenue,Amherst
Black Forest Adler,2447 Niagara Falls Boulevard,Amherst
Blue Bull Tavern,1300 Sweet Home Road,Amherst
blvd Bar & Grill,1881 Niagara Falls Boulevard,Amherst
Bob Evans,1925 Niagara Falls Boulevard,Amherst
Bob & John's Suburban,2071 Kensington Avenue,Amherst
Bocce Club Pizza,4174 Bailey Avenue,Amherst
Bogie's Bar & Grill,4414 Bailey Avenue,Amherst
Boiling Point,1280 Sweet Home Road,Amherst
Bollywood Bistro,520 Lee Entrance Suite 324,Amherst
Bonefish Grill,1247 Niagara Falls Boulevard,Amherst
Boston Market 1805,4185 Maple Road,Amherst
Boulevard Family Restaurant,2487 Niagara Falls Boulevard,Amherst
Bounce Magic,4090 Maple Road,Amherst
Brick House Tavern & Tap,4120 Maple Road,Amherst
Brunners Tavern,3989 Main Street,Amherst
Bruno's Market Pizzeria,1274 Eggert Road,Amherst
Buffalo Academy of the Sacred Heart,3860 Main Street,Amherst
Buffalo Niagara Marriott Hotel Food Service - Blue Fire,1340 Millersport Highway,Amherst
Burger King #497,2515 Millersport Highway,Amherst
Burrito Bay,2341 Millersport Highway,Amherst
Byblos Lebanese Cuisine,270 Campbell Boulevard,Amherst
Cafe' Banchetti,560 North French Road,Amherst
Calabria Restaurant & Pizza,3034 Sweet Home Road,Amherst
Campobello's Cucina Italiana,9334 Transit Road,Amherst
Carrabba's Italian Grill,1645 Niagara Falls Boulevard,Amherst
Central Amherst Little League Snack Stand,480 Wehrle Drive,Amherst
CEShawarma City,679 Niagara Falls Boulevard,Amherst
Chabad House,2450 North Forest Road,Amherst
Champa Sushi,SUNY at Buffalo Student Union - Putnam Way,Amherst
Cheeburger Cheeburger,1593 Niagara Falls Boulevard,Amherst
Chester's Pub & Grill,9416 Transit Road,Amherst
Chili's Grill & Bar,1145 Niagara Falls Boulevard,Amherst
Chill Buffalo Frozen Yogurt,2860 Niagara Falls Boulevard,Amherst
China King,9648 Transit Road #550,Amherst
China King,3500 Main Street,Amherst
China Max,681 Niagara Falls Boulevard,Amherst
China Star,4001 Sheridan Drive,Amherst
Chinese Cookery,2355 Millersport Highway,Amherst
Chipotle Mexican Grill,1643 Niagara Falls Boulevard,Amherst
Chipotle Mexican Grill,8020 Transit Road,Amherst
Christ United Methodist Church,350 Saratoga Road,Amherst
Chuck E Cheese's,4994 Harlem Road,Amherst
Classics Banquet Hall,2425 Niagara Falls Boulevard,Amherst
Classics V,2443 Niagara Falls Boulevard,Amherst
Claudette's Catering,2675 Niagara Falls Boulevard,Amherst
Cold Stone Creamery,4110 Maple Road,Amherst
Comfort Inn University,One Flint Road,Amherst
Corner Bakery Cafe,1551 Niagara Falls Boulevard,Amherst
Crow's Nest Tavern,315 Campbell Boulevard,Amherst
Crystal Asian Cuisine,267 Grover Cleveland Highway,Amherst
CulinArt @ PHH Mortgage,1760 Wehrle Drive,Amherst
Cutting Edge Sports Training,3067 Sheridan Drive,Amherst
Daemen College - Cyber Cafe,4380 Main Street,Amherst
Daemen College - Ric's Daily Grind,4380 Main Street,Amherst
Daemen College Dining Cafeteria,4380 Main Street,Amherst
Dancing Chopsticks,520 Lee Entrance Suite 326,Amherst
Day Treatment,575 Alberta Drive,Amherst
Delhi Chaat Sweets & Restaurant,3547 Sheridan Drive,Amherst
Denny's,4445 Main Street,Amherst
Denny's Diner,3920 Maple Road,Amherst
DiBella's Old Fashioned Subs,6970 Transit Road,Amherst
Domino's,3563 Sheridan Drive,Amherst
Dosa Place,3500 Main Street 370,Amherst
Doubletree by Hilton Food Service,10 Flint Road,Amherst
Duff's,3651 Sheridan Drive,Amherst
Dunkin' Donuts,2155 Eggert Road,Amherst
Dunkin Donuts,55 Crosspoint Parkway,Amherst
Dunkin Donuts,1280 Sweet Home Road,Amherst
El Palenque Mexican Grill,951 Niagara Falls Boulevard,Amherst
Ellicott Creek Volunteer Fire Company,45 South Ellicott Creek Road,Amherst
Elmo's,2349 Millersport Highway,Amherst
Falafel Bar,3047 Sheridan Drive,Amherst
Family Tree Restaurant,4346 Bailey Avenue,Amherst
Five Guys Burger and Fries,8248 Transit Road,Amherst
Franco's Pizza,1924 Eggert Road,Amherst
Friendly's Restaurant #7471,4350 Maple Road,Amherst
Geico/Tim Hortons,300 Crosspoint Parkway,Amherst
Gin Gin Chinese Restaurant,3381 Sheridan Drive,Amherst
Glen Oak Golf Course Halfway House,711 Smith Road,Amherst
Golden Wok Kitchen,3870 East Robinson Road,Amherst
Grover's Bar & Grill Inc,9160 Transit Road,Amherst
Grover Cleveland Restaurant,3781 Main Street,Amherst
Heritage Heights School,2545 Sweet Home Road,Amherst
Hive Lifespan Center Juice Bar,9570 Transit Road,Amherst
Holiday Inn of Buffalo-Amherst Food,1881 Niagara Falls Boulevard,Amherst
IHOP Restaurant,4003 Maple Road,Amherst
In & Out Pasta,1280 Sweet Home Road,Amherst
Jewish Community Center (Gourmet Garage),2640 North Forest Road,Amherst
Jim's Steak Out,3336 Sheridan Drive,Amherst
Jim's Steakout,2952  Niagara Falls Boulevard,Amherst
Jimmy John's Gourmet Sandwiches,3550 Main Street Unit # 5,Amherst
Jimmy John's Gourmet Sandwiches,1300 Sweet Home Road,Amherst
Joe's Crab Shack,4125 Maple Road,Amherst
John's Pizza & Sub,680 Campbell Boulevard,Amherst
Johnny La Bella's Pizzeria,9414 Transit Road,Amherst
Jolly Jug Inc,797 Niagara Falls Boulevard,Amherst
Jonny C's NY Deli & Caterers,9350 Transit Road,Amherst
Just Pizza,2319 Niagara Falls Boulevard,Amherst
Just Say Cheesecake,3551 Sheridan Drive,Amherst
Kadimah School Of Buffalo,1085 Eggert Road,Amherst
Kashmir Kitchen,3202 Sheridan Drive,Amherst
KFC,3962 North Bailey Avenue,Amherst
King And I Restaurant,2188 Kensington Avenue,Amherst
Koi Sushi,1604 Hopkins Road,Amherst
Korean Express,520 Lee Entrance,Amherst
Kung Fu Tea,520 Lee Entrance Suite 111,Amherst
Kyoto Japanese Restaurant,4060 Maple Road,Amherst
La Rosa New York Pizzeria & Peppino's Burritos,520 Lee Entrance Suite 301,Amherst
Lasertron,5101 North Bailey Avenue,Amherst
Lebros Restaurant Inc,330 Campbell Boulevard,Amherst
Leonardi's Pizza,614 Grover Cleveland Highway,Amherst
Lou Gehrig Youth Baseball/Softball,50 Dann Road,Amherst
Loughran's Club & Restaurant,4543 Main Street,Amherst
Luigi's Pizza,9950 Transit Road,Amherst
M & T Bank,626 Commerce Drive,Amherst
MacGregors Grill & Tap Room,4350 Maple Road,Amherst
Manhattan Bagel,4498 Main Street,Amherst
Manor Lanes II,170 Tonawanda Creek Road,Amherst
Marco's Italian Deli at UB,520 Lee Entrance,Amherst
May Jen Chinese Restaurant,47 Kenmore Avenue,Amherst
McDonald's,3400 Sheridan Drive,Amherst
McDonald's,1970 Kensington Avenue,Amherst
McDonald's,3540 Main Street,Amherst
McDonald's,1385 Niagara Falls Boulevard,Amherst
McDonald's Restaurant,3120 Niagara Falls Boulevard,Amherst
Meadows,2650 North Forest Road,Amherst
Mighty Taco,9360 Transit Road,Amherst
Mighty Taco,1300 Sweet Home Road,Amherst
Mighty Taco Inc,3140 Niagara Falls Boulevard,Amherst
Miss Hot Cafe,3311 Sheridan Drive,Amherst
Moe's Southwest Grill,1551 Niagara Falls Boulevard,Amherst
Mrs. Fields,730 Alberta Drive,Amherst
My Tomato Pie,3035 Niagara Falls Boulevard,Amherst
M&T Bank Crosspoint,475 Crosspoint Parkway,Amherst
Natalie's Cafe & Deli,807.5 Millersport Highway,Amherst
New Fuji Buffet,3206 Sheridan Drive,Amherst
New Sun Garden,55 Crosspoint Suite 118,Amherst
Nina's Custard,2577 Millersport Highway,Amherst
Oakroom Bar & Grill at Glen Oak Golf Course,711 Smith Road,Amherst
Old Country Buffet #198,3048 Sheridan Drive,Amherst
Olive Garden Italian Restaurant #1464,3951 Maple Road,Amherst
Olympia Grill,55 Crosspoint Parkway Suite 120,Amherst
Open Air Buffalo Pushcart,3050 Sweet Home Road,Amherst
Original Pancake House,2075 Niagara Falls Boulevard,Amherst
Outback Steakhouse,1551 Niagara Falls Boulevard,Amherst
Panera Bread,1593 Niagara Falls Boulevard,Amherst
Papa John's Pizza #3821,1715 Niagara Falls Boulevard,Amherst
Papa Tom's Cafe,3925 Sheridan Drive,Amherst
Papi Grande,4274 Maple Road,Amherst
Pho Cafe,2351 Millersport Highway,Amherst
Pho Saigon,1551 Niagara Falls Boulevard #7,Amherst
Pizza Hut #12465,3010 Niagara Falls Boulevard,Amherst
Pizza Hut #30918,3324 Sheridan Drive,Amherst
Platinum Health & Fitness,9450 Transit Road,Amherst
Rachel's Mediterranean,520 Lee Entrance Suite 322,Amherst
Ramada Hotel and Conference Center Restaurant,2402 North Forest Road,Amherst
Red Pepper,3910 Maple Road,Amherst
Red Robin Gourmet Burger,4080 Maple Road,Amherst
Risa's Deli,714 Maple Road,Amherst
Salt Cuisine LLC,2182 Kensington Avenue,Amherst
Samurai,9648 Transit Road Suite #450,Amherst
San Marco Ristorante,2082 Kensington Avenue,Amherst
Schnitzel & Co.,15 New Road,Amherst
Scotch'n Sirloin,3999 Maple Road,Amherst
Shenannigan's Bar and Grill,1009 Niagara Falls Boulevard,Amherst
Sheridan Family Restaurant,3901 Sheridan Drive,Amherst
Siena Restaurant,4516 Main Street,Amherst
Sleep Inn Food Service,75 Innkeepers Lane,Amherst
Slice of Italy,3500 Main Street,Amherst
Smallwood Drive Elementary School,300 Smallwood Drive,Amherst
Snyder Bar And Grill,2067 Kensington Avenue,Amherst
Starbucks Coffee,9660 Transit Road,Amherst
Starbucks Coffee,520 Lee Entrance Suite 324,Amherst
Starbucks Coffee 7327,1703 Niagara Falls Boulevard,Amherst
Stockman's Tavern,9870 Transit Road,Amherst
St. Benedict's School,3980 Main Street,Amherst
Subway,3997 Sheridan Drive,Amherst
Subway,3955 Main Street,Amherst
Subway,2325 Millersport Highway,Amherst
Subway,520 Lee Entrance,Amherst
Subway,4224 Maple Road,Amherst
Subway at Walmart,3290  Sheridan Drive,Amherst
Subway Boulevard Mall,664 Alberta Drive,Amherst
Subway Restaurant,3190 Niagara Falls Boulevard,Amherst
Summit Education Resources,165 Creekside Drive,Amherst
Summit Educational Resources,150 Stahl Road,Amherst
Sunshine Cafe II,300 Corporate Parkway,Amherst
Sushi Time,2359 Millersport Highway,Amherst
Sweet Home Middle School,4150 Maple Road,Amherst
Sweet Home School Commissary,1741 Sweet Home Road,Amherst
Sweet Home Senior High School,1901 Sweet Home Road,Amherst
Sweet Melody's,4553 Main Street,Amherst
Sweet Melody's Kiosk,730 Alberta Drive,Amherst
Tabree,4610 Main Street,Amherst
Taco Bell,4258 Maple Road,Amherst
Taisho Bistro,3332 Sheridan Drive,Amherst
Taste of China,736 Alberta Drive,Amherst
Taste of India,3192 Sheridan Drive,Amherst
Tavern at Windsor Park,8444 Transit Road,Amherst
Tea Leaf Cafe,4224 Maple Road 124,Amherst
Ted's Jumbo Red Hots,2351 Niagara Falls Boulevard,Amherst
Temple Beth Tzedek,621 Getzville Road,Amherst
Temple Beth Zion,700 Sweet Home Road,Amherst
TGI Fridays,1209 Niagara Falls Boulevard,Amherst
The Apex - Chapel Event Center,2435 Hopkins Road,Amherst
The Chapel,500 Crosspoint Parkway,Amherst
The Grapevine Restaurant,2545 Niagara Falls Boulevard,Amherst
The Grapevine Restaurant Catering,2545 Niagara Falls BLVD,Amherst
The Original Honey's,4300 Maple Road,Amherst
The Park School Of Buffalo,4625 Harlem Road,Amherst
The Screening Room,3131 Sheridan Drive,Amherst
Tim Hortons,1705 Niagara Falls Boulevard,Amherst
Tim Hortons,3394 Sheridan Drive,Amherst
Tim Hortons,1950 Sweet Home Road,Amherst
Tim Hortons,11520 Transit Road,Amherst
Tim Hortons,2290 Millersport Highway,Amherst
Tim Hortons in Tops #11147,3980 Maple Road,Amherst
Tim Hortons @ UB North,SUNY @ Buffalo North Campus-Alfiero Center,Amherst
Tim Hortons @ UB North,SUNY At Buffalo North Campus Putnams Student Union,Amherst
Tom's Restaurant,3221 Sheridan Drive,Amherst
Toni Pepperoni,4224 Maple Road,Amherst
Total Aging In Place Day Care,461 John James Audubon Parkway,Amherst
Town of Amherst Senior Services,370 John James Audubon Parkway,Amherst
Town Square Cafe,2710 North Forest Road,Amherst
Transit Valley Country Club Inn,8920 Transit Road,Amherst
Transit Valley Halfway House,8920 Transit Road,Amherst
Trinity Old Lutheran Church,3445 Sheridan Drive,Amherst
Tully's Good Times,1459 Niagara Falls Boulevard,Amherst
UB Alumni Arena Concessions,SUNY at Buffalo North Campus,Amherst
UB Au Bon Pain,Greiner Hall UB North Campus,Amherst
UB Baldy Walkway Cafe,SUNY At Buffalo North Campus,Amherst
UB Campus Catering at the Center for Tomorrow,SUNY at Buffalo North Campus,Amherst
UB Capen Cafe,Suny At Buffalo Amherst Campus Capen Hall,Amherst
UB Crossroads Culinary Center,146 Fargo Quad,Amherst
UB Ellicott Food Court,SUNY at Buffalo North Campus-Fargo Quad,Amherst
UB Fine Arts Cafe,SUNY @ Buffalo North Campus,Amherst
UB Governors Cafeteria & Snack Bar (2nd floor),SUNY At Buffalo North Campus,Amherst
UB Hot Dog cart,SUNY at Buffalo North Campus-Fargo Quad,Amherst
UB Hot Dog Cart - Mobile Push Cart,SUNY at Buffalo North Campus,Amherst
UB Mrs. Rich's Corner Cafe in Natural Science Location,SUNY At Buffalo North Campus,Amherst
UB Putnam's Student Union/Pistachio's/Moe's/Jamba Juice,SUNY at Buffalo North Campus,Amherst
UB Stadium-Concession Stand #2,SUNY @ Buffalo Amherst Stadium Complex,Amherst
UB Stadium-Concession Stand #3,SUNY @ Buffalo Amherst Stadium Complex,Amherst
UB Stadium-Concession Stand #5,SUNY @ Buffalo Amherst Stadium Complex,Amherst
UB Stadium-Concession Stand #6,SUNY @ Buffalo Amherst Stadium Complex,Amherst
UB Stadium-Dip N Dot,SUNY @ Buffalo Amherst Stadium Complex,Amherst
UB Stadium-Eastside Grill,SUNY @ Buffalo Amherst Stadium Complex,Amherst
UB Stadium-Red Osier Cart East,UB Amherst Stadium,Amherst
UB Stadium-Red Osier Cart West,SUNY @ Buffalo Amherst Stadium Complex,Amherst
UB Stadium - Beverage/Fry Station East Concourse,SUNY @ Buffalo Amherst Stadium Complex,Amherst
UB Stadium - Beverage/Popcorn Station West Concourse,SUNY @ Buffalo Amherst Stadium Complex,Amherst
UB Stadium Grill #2 Cart,SUNY @ Buffalo Amherst Stadium Complex,Amherst
UB Stadium Pepsi Trailer,SUNY @ Buffalo Amherst Stadium Complex,Amherst
UB Statler Commissary,SUNY @ Buffalo North Campus,Amherst
UB Talbert & Kosher Kitchen - Berts,SUNY At Buffalo North Campus,Amherst
Venus,3500 Main Street,Amherst
Venus Greek And Mediterranean,3500 Main Street,Amherst
